_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
681458075,FALSE,finalized,3,2/25/15 0:59,negative,1,Late Flight,1,Delta,,BillChurchMedia,,0,"@JetBlue If that was the case, why did your alert arrive so Late Flight? Four-hour delay? Don't buy it.",,2/22/15 10:57,5.69572E+17,"Sarasota, FL",Pacific Time (US & Canada)
681458076,FALSE,finalized,3,2/25/15 1:48,negative,0.6617,Bad Flight,0.6617,Delta,,DonnellyVJ,,0,@JetBlue our flight out no Tv. Now our flight back not seated together. B6 620. Maybe our fault still no fun.,"[32.73346632, -117.20410937]",2/22/15 10:57,5.69572E+17,,
681458078,FALSE,finalized,3,2/25/15 3:15,negative,1,Customer Service Issue,0.3573,Delta,,yogadeals,,0,@JetBlue I don't believe so. That's not what the team has told us.,,2/22/15 10:56,5.69571E+17,nyc,Mountain Time (US & Canada)
681458080,FALSE,finalized,3,2/25/15 3:31,negative,1,Bad Flight,0.66,Delta,,yogadeals,,0,@JetBlue also not have food available even for purchase is quite shocking since this is a 5 hour international flight.,,2/22/15 10:46,5.69569E+17,nyc,Mountain Time (US & Canada)
681458081,FALSE,finalized,3,2/25/15 9:14,negative,1,Flight Attendant Complaints,1,Delta,,yogadeals,,0,@JetBlue #1691 out of JFK. no one has info &amp; no answers as to why we boarded the plane. the team is in an awkward spot &amp; everyone is cranky,,2/22/15 10:44,5.69568E+17,nyc,Mountain Time (US & Canada)
681458083,FALSE,finalized,3,2/25/15 6:22,neutral,1,,,Delta,,BASRMNN,,0,@JetBlue I have a reservation for tomorrow morning but trying to get back 2 night bc other flight was going to jfk. Can I get on list at CTG,,2/22/15 10:38,5.69567E+17,,
681458085,FALSE,finalized,3,2/25/15 5:54,negative,1,longlines,0.7013,Delta,,Worldtravelure,,0,@jetblue  Flight 1562 is still waiting for bags. Most of us checked in 12 hours ago. People are missing connections.  Please help!,"[40.64646912, -73.79133606]",2/22/15 10:36,5.69567E+17,"New York, New York",Eastern Time (US & Canada)
681458086,FALSE,finalized,3,2/25/15 3:09,neutral,1,,,Delta,,BASRMNN,,0,@JetBlue any way to get 2 ppl on standby list for flight 1970 FLL to BOS. Trying to find way home.,,2/22/15 10:32,5.69565E+17,,
681458088,FALSE,finalized,3,2/25/15 9:28,negative,1,Can't Tell,0.67,Delta,,arthurhasher,,0,@JetBlue Something to think about when you are dealing with PEOPLE!!!!!  Just wrong.  No excuses. Figure it out &amp; expect the unexpected,,2/22/15 10:30,5.69565E+17,Long Island - Arizona ,
681458090,FALSE,finalized,3,2/25/15 9:38,negative,1,Late Flight,0.6769,Delta,,amberfav,,0,@JetBlue I understand but wish you would have announced the delay 2 hours earlier vs sitting for 2 hrs at MCO,,2/22/15 10:29,5.69565E+17,,Central Time (US & Canada)
681458091,FALSE,finalized,3,2/25/15 9:34,negative,1,Late Flight,1,Delta,,amberfav,,0,@JetBlue what gives? Delayed over 2 hours at MCO to JFK. Every time!,,2/22/15 10:26,5.69564E+17,,Central Time (US & Canada)
681458095,FALSE,finalized,3,2/25/15 4:19,positive,0.6667,,,Delta,,2littlebirds,,0,"‰ЫП@JetBlue: @2littlebirds Well captured, Brittany! We love the clouds! :)  Enjoy the ride!‰Ыќ Thank you!","[38.6485933, -121.11740707]",2/22/15 10:23,5.69563E+17,LA CA USA,Pacific Time (US & Canada)
681458097,FALSE,finalized,3,2/25/15 9:03,negative,1,Customer Service Issue,0.3694,Delta,,arthurhasher,,0,@JetBlue My wife was with our dog.  They wouldn't even let her out off the plane.  My daughter was at Newburgh lives close by. So wrong,,2/22/15 10:22,5.69563E+17,Long Island - Arizona ,
681458099,FALSE,finalized,3,2/25/15 2:11,negative,1,Late Flight,0.3386,Delta,,Worldtravelure,,0,"@JetBlue According to your ground staff, it hasn't even been taken off the plane yet!","[40.64646912, -73.79133606]",2/22/15 10:10,5.6956E+17,"New York, New York",Eastern Time (US & Canada)
681458100,FALSE,finalized,3,2/25/15 6:53,negative,1,Late Flight,1,Delta,,badcookieadvice,,0,.@JetBlue thanks for making an effort. Credit where credit is due: flight 795 delayed 5 hours instead of 8 hours. #fwiw #loweredexpectations,,2/22/15 10:08,5.69559E+17,,Eastern Time (US & Canada)
681458101,FALSE,finalized,3,2/25/15 2:15,negative,1,Late Flight,0.6835,Delta,,arthurhasher,,0,@JetBlue At what time?  All these passengers were sitting on a hot plane with no air and no communication for over 2 hours. Just wrong,,2/22/15 10:07,5.69559E+17,Long Island - Arizona ,
681458103,FALSE,finalized,3,2/25/15 3:12,negative,1,Late Flight,1,Delta,,LAURACORDER0,,0,"@JetBlue flight delayed at JFK 2 hours, then 3 hours, then 8.5 hours? Now it's back to 5 hours with no explanation or apology?",,2/22/15 10:04,5.69558E+17,GOLD COAST / MELBOURNE,London
681458104,FALSE,finalized,3,2/25/15 4:19,positive,1,,,Delta,,jbs2886,,0,@JetBlue thanks! Have a good Sunday.,,2/22/15 10:03,5.69558E+17,"New Orleans, LA",Eastern Time (US & Canada)
681458106,FALSE,finalized,3,2/25/15 5:46,negative,1,Late Flight,1,Delta,,Worldtravelure,,0,"@JetBlue Flight 1562 had a 4 1/2 hour weather delay, but what is the 45 minute delay in getting bags to tired passengers?","[40.64646912, -73.79133606]",2/22/15 10:03,5.69558E+17,"New York, New York",Eastern Time (US & Canada)
681458108,FALSE,finalized,3,2/25/15 8:41,negative,1,Late Flight,0.6813,Delta,,LegionJosh,,1,@JetBlue 5hrs on Tarmac yest b4 Cancelled Flight @12am.Today 3+ hr delay. Why not send txt/email re: JFK closed &amp; saved all trip 2 sit @airport again?,,2/22/15 10:03,5.69558E+17,,
681458109,FALSE,finalized,3,2/25/15 8:28,negative,1,Late Flight,1,Delta,,thedaniburden,,0,"@JetBlue flying out of BUF 2 BOS, missing captain... Really? Delayed til 2:00... Not happy...",,2/22/15 9:59,5.69557E+17,"Buffalo, New York",Quito
681458111,FALSE,finalized,3,2/25/15 4:03,negative,1,Late Flight,1,Delta,,Perch1019,,0,"@jetblue, it would be nice if the app would actually inform you that a flight is delayed.",,2/22/15 9:58,5.69557E+17,"МПT: 41.033836,-73.775829",Eastern Time (US & Canada)
681458113,FALSE,finalized,3,2/25/15 7:24,neutral,1,,,Delta,,Setorii,,0,His name is Enzo _Щч_ RT @JetBlue : @Setorii Well hello there pooch! What's your name? #dog http://t.co/dLh9138HBg,,2/22/15 9:50,5.69555E+17,"Beverly Hills, CA",Pacific Time (US & Canada)
681458114,FALSE,finalized,3,2/25/15 6:54,negative,1,Can't Tell,1,Delta,,jbs2886,,0,"@JetBlue I know, but I wanted to pass it along. Not good for the ""T5 experience"" esp for someone who flies 2-3 times a month.",,2/22/15 9:50,5.69555E+17,"New Orleans, LA",Eastern Time (US & Canada)
681458116,FALSE,finalized,3,2/25/15 4:53,neutral,1,,,Delta,,arthurhasher,,0,@JetBlue Flight 136 departed Phoenix at 1:30 am,,2/22/15 9:48,5.69554E+17,Long Island - Arizona ,
681458118,FALSE,finalized,3,2/25/15 9:28,negative,1,Late Flight,0.6611,Delta,,arthurhasher,,0,@JetBlue So what about the plane stuck in Newburgh won't start.  It that weather reLate Flightd as well.  These passengers on plane for 10 hrs.,,2/22/15 9:41,5.69553E+17,Long Island - Arizona ,
681458119,FALSE,finalized,3,2/25/15 2:21,negative,1,Flight Attendant Complaints,1,Delta,,jbs2886,,0,@JetBlue thanks. Home to MSY. TSA precheck agents directing people after photo until scan beyond rude. One grabbed and pushed children.,,2/22/15 9:41,5.69553E+17,"New Orleans, LA",Eastern Time (US & Canada)
681458121,FALSE,finalized,3,2/25/15 9:03,neutral,1,,,Delta,,NatalieMarry,,0,@JetBlue Promo Watch Phone $33 at Amazon check http://t.co/leNaOwFyvU,,2/22/15 9:32,5.6955E+17,,
681458123,FALSE,finalized,3,2/25/15 2:29,negative,1,Customer Service Issue,0.671,Delta,,AnisahMunruddin,,0,"@JetBlue, your hold music sucks.",,2/22/15 9:30,5.6955E+17,New York,Eastern Time (US & Canada)
681458125,FALSE,finalized,3,2/25/15 7:38,neutral,0.6606,,0,Delta,,nickrau_,,0,@JetBlue Customer of the year? http://t.co/epqqONHO2H,,2/22/15 9:26,5.69549E+17,"Nashville, TN",Central Time (US & Canada)
681458127,FALSE,finalized,3,2/25/15 2:40,negative,0.3713,Can't Tell,0.3713,Delta,,jbs2886,,0,"@JetBlue JFK T5 north check in. 3 bag drop ladies, 1 has been checking in someone for the entire time; another doing check ins too.",,2/22/15 9:24,5.69548E+17,"New Orleans, LA",Eastern Time (US & Canada)
681458128,FALSE,finalized,3,2/25/15 9:22,negative,1,longlines,1,Delta,,davisesq212,,0,@JetBlue no excuse though for 3 gate changes though.,,2/22/15 9:21,5.69547E+17,New York City,Eastern Time (US & Canada)
681458130,FALSE,finalized,3,2/25/15 4:50,negative,0.6582,Customer Service Issue,0.3365,Delta,,davisesq212,,0,"@JetBlue if someone had bothered to inform us that the airport closed, that would have helped.",,2/22/15 9:20,5.69547E+17,New York City,Eastern Time (US & Canada)
681458132,FALSE,finalized,3,2/25/15 7:50,negative,1,Flight Attendant Complaints,1,Delta,,SOBrien526,,0,@JetBlue get me home! Flight 2016 from buf to Bos is missing a captain!? Really!?,,2/22/15 9:18,5.69547E+17,Boston ,Quito
681458133,FALSE,finalized,3,2/25/15 4:38,negative,1,Late Flight,1,Delta,,jackburke,,0,@JetBlue nope. This 8:45am flight is now not leaving until almost 5pm. 5! I can't believe I paid money for this.,,2/22/15 9:12,5.69545E+17,austin,Eastern Time (US & Canada)
681458135,FALSE,finalized,3,2/25/15 3:38,positive,1,,,Delta,,KShay1985,,0,@JetBlue thank you. We are finally at the gate.,,2/22/15 9:05,5.69544E+17,"New York City, NY",
681458136,FALSE,finalized,3,2/25/15 9:18,positive,0.6593,,,Delta,,RosieRHues,,0,@JetBlue flight to Orlando is unable to serve hot bevies.... So they've made movies and alcohol complimentary. That works,,2/22/15 9:05,5.69543E+17,scarborough ontario canada,Eastern Time (US & Canada)
681458138,FALSE,finalized,3,2/25/15 5:25,negative,1,Late Flight,0.7087,Delta,,CookJaycook123,,0,@JetBlue @CookJaycook123 the only update we get is that they have no idea when we will get an update. Way to go. #hopeless,,2/22/15 9:03,5.69543E+17,,
681458140,FALSE,finalized,3,2/25/15 2:45,negative,1,Late Flight,0.6838,Delta,,Amagrino,,0,@JetBlue @Amagrino will you cover the cost of my car service waiting time?!,,2/22/15 9:03,5.69543E+17,"New York, NY",Eastern Time (US & Canada)
681458141,FALSE,finalized,3,2/25/15 6:34,neutral,1,,,Delta,,JaredLogan,,0,@JetBlue don't I always?,,2/22/15 9:01,5.69542E+17,"New York, New York",
681458143,FALSE,finalized,3,2/25/15 8:21,positive,1,,,Delta,,sandyy889,,0,@JetBlue Landing! As usual great flight wiyh a great crew. Hello sunny West Palm Beach ! #jetbluerocks,,2/22/15 9:00,5.69542E+17,,America/Detroit
681458146,FALSE,finalized,3,2/25/15 3:44,negative,0.6809,longlines,0.3511,Delta,,KShay1985,,0,"@JetBlue this is ridiculous we are on 1.5 hours coming up of waiting to deplane, there are are newborns on board",,2/22/15 8:59,5.69542E+17,"New York City, NY",
681458147,FALSE,finalized,3,2/25/15 1:44,negative,1,Late Flight,0.6503,Delta,,Amagrino,,0,"@JetBlue waiting at HPN on plane more than an hour since landing b/c of no gate, please get us off this plane!",,2/22/15 8:57,5.69542E+17,"New York, NY",Eastern Time (US & Canada)
681458150,FALSE,finalized,3,2/25/15 3:52,negative,1,Can't Tell,0.3478,Delta,,JaredLogan,,0,@JetBlue too Late Flight. Several passengers are inebriated. You're in league with big alcohol. Shame on you.,,2/22/15 8:57,5.69541E+17,"New York, New York",
681458152,FALSE,finalized,3,2/25/15 2:13,negative,1,Late Flight,1,Delta,,KShay1985,,0,@JetBlue thanks for making my vacation not worth it again... Currently waiting on the runway for another hour to DEPLANE,,2/22/15 8:56,5.69541E+17,"New York City, NY",
681458154,FALSE,finalized,3,2/25/15 10:10,negative,1,Can't Tell,0.6601,Delta,,BluTapes,,0,@JetBlue letting me down in San Fran. No Media rate? What's the deal? Looks like this is the last time I fly anywhere with you.,,2/22/15 8:56,5.69541E+17,Boston,Eastern Time (US & Canada)
681458157,FALSE,finalized,3,2/25/15 9:27,positive,1,,,Delta,,contimike,,0,@JetBlue they were amazing and thank you!,,2/22/15 8:51,5.6954E+17,"New York, sort of!",
681458159,FALSE,finalized,3,2/25/15 4:25,negative,1,Flight Attendant Complaints,0.3437,Delta,,jackburke,,0,"@JetBlue and have empty ""help"" desks",,2/22/15 8:51,5.6954E+17,austin,Eastern Time (US & Canada)
681458160,FALSE,finalized,3,2/25/15 9:25,negative,1,Customer Service Issue,0.6517,Delta,,jackburke,,0,"@JetBlue there was a closure? People here need to inform passengers, not send them gate to gate w no info on boards re: updated departures",,2/22/15 8:50,5.6954E+17,austin,Eastern Time (US & Canada)
681458162,FALSE,finalized,3,2/25/15 2:22,negative,0.3474,Late Flight,0.3474,Delta,,emptynester25,,0,@JetBlue according to jfk plenty of planes are landing. No problem there,,2/22/15 8:48,5.69539E+17,,
681458163,FALSE,finalized,3,2/25/15 2:10,neutral,0.6714,,0,Delta,,emptynester25,,0,@JetBlue when will the system be up and running?,,2/22/15 8:48,5.69539E+17,,
681458165,FALSE,finalized,3,2/25/15 4:59,negative,0.6383,Late Flight,0.6383,Delta,,davisesq212,,0,@JetBlue Thanks for the THIRD gate change http://t.co/UfBdr5AxeO,,2/22/15 8:46,5.69539E+17,New York City,Eastern Time (US & Canada)
681458167,FALSE,finalized,3,2/25/15 1:01,positive,1,,,Delta,,2littlebirds,,0,‰ЫП@JetBlue: @2littlebirds Beautiful shot.. Thanks for sharing. Using #FlyFi to post? ;)‰Ыќ Your welcome! Not on this flight. It was a quickie;),"[38.69255098, -121.58854512]",2/22/15 8:44,5.69538E+17,LA CA USA,Pacific Time (US & Canada)
681458168,FALSE,finalized,3,2/25/15 9:58,negative,1,Can't Tell,1,Delta,,JaredLogan,,0,@JetBlue Flight 1533 JFK to Cartagena all at this airport bar singing the opposite of your praises! We're making a pact to never fly u again,,2/22/15 8:44,5.69538E+17,"New York, New York",
681458170,FALSE,finalized,3,2/25/15 3:55,neutral,0.6658,,0,Delta,,jackburke,,0,@JetBlue 795 to Austin,,2/22/15 8:43,5.69538E+17,austin,Eastern Time (US & Canada)
681458171,FALSE,finalized,3,2/25/15 4:27,positive,1,,,Delta,,nancyberman_,,0,"@JetBlue she helped me with my problem so easily and was so nice, you guys rock!",,2/22/15 8:41,5.69537E+17,‰Ыў PSU '19 ‰Ыў faith ‰Ыў,Eastern Time (US & Canada)
681458173,FALSE,finalized,3,2/25/15 9:42,negative,1,Late Flight,1,Delta,,karaklenk,,0,@JetBlue what happened to our plane meant to leave @ 830? Why do we have to wait for 1 from buffalo? Seems organizational error not weather.,,2/22/15 8:39,5.69537E+17,New York,Eastern Time (US & Canada)
681458175,FALSE,finalized,3,2/25/15 9:14,negative,0.6596,Can't Tell,0.6596,Delta,,emptynester25,,0,"@JetBlue where is the ""award winning service""?",,2/22/15 8:34,5.69536E+17,,
681458177,FALSE,finalized,3,2/25/15 7:44,negative,1,Customer Service Issue,0.3694,Delta,,DrCraigKasper,,0,@JetBlue really not acceptable. Just informed plane won't start. Chartering bus to take passengers to jfk.,,2/22/15 8:34,5.69536E+17,"New York, New York",Eastern Time (US & Canada)
681458178,FALSE,finalized,3,2/25/15 8:33,negative,0.682,Late Flight,0.3486,Delta,,wwewwf1982,,0,@JetBlue how much longer to JFK open's I am a diabetic and I need sugar plane don't have nothing,,2/22/15 8:32,5.69535E+17,,
681458180,FALSE,finalized,3,2/25/15 7:55,negative,0.648,Late Flight,0.648,Delta,,emptynester25,,0,@JetBlue flight 16 now sent back to the gate even though the app says its leaving. Anyone have a clue? It's 36 and sunny at JFK,,2/22/15 8:32,5.69535E+17,,
681458182,FALSE,finalized,3,2/25/15 4:07,negative,1,Customer Service Issue,0.6733,Delta,,jackburke,,0,@JetBlue u guys have 2b kidding. No help anywhere. 5 hour delays? Still no answers. Bad cust service. #idlovetoask http://t.co/DPX3yoGTEj,,2/22/15 8:31,5.69535E+17,austin,Eastern Time (US & Canada)
681458183,FALSE,finalized,3,2/25/15 9:33,negative,0.6768,Late Flight,0.3388,Delta,,emptynester25,,0,@JetBlue they are now being sent off the plane? Does anyone at JetBlue have a clue?,,2/22/15 8:27,5.69534E+17,,
681458184,FALSE,finalized,3,2/25/15 1:42,negative,1,Flight Attendant Complaints,1,Delta,,calvinsavanna,,0,"@JetBlue unfortunately I was so startled and rushed, I didn't get the name, but will provide a description in my expanded email.  Thank you",,2/22/15 8:26,5.69534E+17,"Naples, FL, Boston, MA",
681458186,FALSE,finalized,3,2/25/15 2:59,positive,1,,,Delta,,nancyberman_,,0,@JetBlue your customer service agent Bonnie is amazing on the phone she deserves a promotion!!!,,2/22/15 8:25,5.69533E+17,‰Ыў PSU '19 ‰Ыў faith ‰Ыў,Eastern Time (US & Canada)
681458188,FALSE,finalized,3,2/25/15 5:47,negative,0.6728,Customer Service Issue,0.6728,Delta,,KevinDwan,,0,@JetBlue just a very rude rep while trying to book family vacation using trvl credit. on phone w/ new rep now who is being very helpful,,2/22/15 8:25,5.69533E+17,,
681458190,FALSE,finalized,3,2/25/15 6:18,positive,1,,,Delta,,mtanji,,0,@JetBlue BOS. Everything current now. Thanks for the follow up,,2/22/15 8:25,5.69533E+17,The Old Dominion,Central Time (US & Canada)
681458192,FALSE,finalized,3,2/25/15 6:04,negative,1,Bad Flight,0.3466,Delta,,emptynester25,,0,@JetBlue it's sunny and gorgeous in ny actually. What's the real reason?,,2/22/15 8:25,5.69533E+17,,
681458194,FALSE,finalized,3,2/25/15 8:34,positive,1,,,Delta,,MarcPBerger,,0,@JetBlue thanks for the info. Already doing it now before we board! Looking forward to the future upgrades! #JetBlue http://t.co/5Db9eSBNzG,,2/22/15 8:24,5.69533E+17,"Florham Park, NJ",Eastern Time (US & Canada)
681458195,FALSE,finalized,3,2/25/15 2:49,positive,0.67,,0,Delta,,FinleyBklynCFS,,0,@JetBlue things happen it's ok just wish I was on the beach and not in the airport,,2/22/15 8:21,5.69533E+17,,Central Time (US & Canada)
681458198,FALSE,finalized,3,2/25/15 8:27,negative,1,Late Flight,1,Delta,,karaklenk,,0,"@JetBlue it's been 3 hours, why have you not sent the plane from the hangar for flight 1533 at JFK? This is absolutely ridiculous.",,2/22/15 8:19,5.69532E+17,New York,Eastern Time (US & Canada)
681458202,FALSE,finalized,3,2/25/15 9:32,neutral,0.6696,,0,Delta,,emptynester25,,0,@JetBlue any idea when the flight will actually take off?,,2/22/15 8:18,5.69532E+17,,
681458203,FALSE,finalized,3,2/25/15 4:10,positive,1,,,Delta,,MarcPBerger,,0,@JetBlue I love #JetBlue ! #FlyFi when will we be able to charge our devices on domestic #A320 flights?! Thanks! http://t.co/obqIro1bUJ,,2/22/15 8:14,5.69531E+17,"Florham Park, NJ",Eastern Time (US & Canada)
681458205,FALSE,finalized,3,2/25/15 2:25,negative,1,Late Flight,1,Delta,,DrCraigKasper,,0,@JetBlue still sitting in plane in Newburg. This is getting #ridiculous. No way to treat #loyal customers.,,2/22/15 8:12,5.6953E+17,"New York, New York",Eastern Time (US & Canada)
681458207,FALSE,finalized,3,2/25/15 10:00,positive,1,,,Delta,,sylvie75015,,0,@JetBlue Touchdown JFK! Well done pilots of JetBlue Flight 226! #JetBlueRocks,,2/22/15 8:12,5.6953E+17,"Larchmont, New York",Eastern Time (US & Canada)
681458208,FALSE,finalized,3,2/25/15 4:44,negative,1,Late Flight,1,Delta,,emptynester25,,0,@JetBlue what's the delay if the system isn't down?,,2/22/15 8:08,5.69529E+17,,
681458210,FALSE,finalized,3,2/25/15 6:15,neutral,0.6753,,0,Delta,,arthurhasher,,0,@JetBlue  Not blaming Jet Blue.  This wasn't weather. Can't have planes in the air and runways a mess. That's a disaster waiting to happen.,,2/22/15 8:08,5.69529E+17,Long Island - Arizona ,
